facility_id,period,condition_id,manual_cases,anamnesis_indicated_cases,estimated_total_cases,confidence_level
PKM-018,2025-07-01,K14,1,0.0,1.0,high
PKM-018,2025-07-01,K15,0,0.405,0.405,high
PKM-018,2025-08-01,K01,2,1.958,3.958,high
PKM-018,2025-08-01,K03,1,0.0,1.0,high
PKM-018,2025-08-01,K05,2,0.0,2.0,high
PKM-018,2025-08-01,K06,1,0.0,1.0,high
PKM-018,2025-08-01,K12,0,0.716,0.716,high
PKM-018,2025-08-01,K14,3,0.0,3.0,high
PKM-018,2025-09-01,K02,1,0.0,1.0,high
PKM-018,2025-09-01,K05,1,0.0,1.0,high
PKM-018,2025-09-01,K06,1,0.0,1.0,high
PKM-018,2025-09-01,K13,1,0.0,1.0,high
PKM-018,2025-09-01,K14,1,0.0,1.0,high
PKM-018,2025-10-01,K01,1,0.0,1.0,high
PKM-018,2025-10-01,K05,1,0.0,1.0,high
PKM-018,2025-10-01,K11,1,0.0,1.0,high
PKM-018,2025-11-01,K01,6,0.0,6.0,high
PKM-018,2025-11-01,K02,1,0.978,1.978,high
PKM-018,2025-11-01,K03,1,0.0,1.0,high
PKM-018,2025-11-01,K11,1,0.0,1.0,high
PKM-018,2025-11-01,K12,1,0.0,1.0,high
PKM-018,2025-11-01,K15,1,0.0,1.0,high
PKM-018,2025-12-01,K01,4,0.994,4.994,high
PKM-018,2025-12-01,K02,3,0.0,3.0,high
PKM-018,2025-12-01,K03,0,0.86,0.86,high
PKM-018,2025-12-01,K11,1,0.0,1.0,high
PKM-019,2023-01-01,K01,4,0.0,4.0,high
PKM-019,2023-01-01,K04,1,0.0,1.0,high
PKM-019,2023-01-01,K05,1,0.0,1.0,high
PKM-019,2023-01-01,K06,1,0.0,1.0,high
PKM-019,2023-01-01,K11,3,0.0,3.0,high
PKM-019,2023-01-01,K14,2,0.0,2.0,high
PKM-019,2023-02-01,K01,5,0.0,5.0,high
PKM-019,2023-02-01,K02,4,0.0,4.0,high
PKM-019,2023-02-01,K06,1,0.0,1.0,high
PKM-019,2023-02-01,K11,6,0.0,6.0,high
PKM-019,2023-02-01,K13,1,0.0,1.0,high
PKM-019,2023-02-01,K15,1,0.0,1.0,high
PKM-019,2023-02-01,K16,1,0.0,1.0,high
PKM-019,2023-03-01,K01,2,0.0,2.0,high
PKM-019,2023-03-01,K02,4,0.0,4.0,high
PKM-019,2023-03-01,K05,1,0.0,1.0,high
PKM-019,2023-03-01,K06,1,0.0,1.0,high
PKM-019,2023-03-01,K14,1,0.0,1.0,high
PKM-019,2023-03-01,K16,1,0.0,1.0,high
PKM-019,2023-04-01,K01,2,0.0,2.0,high
PKM-019,2023-04-01,K02,1,0.0,1.0,high
PKM-019,2023-04-01,K03,1,0.0,1.0,high
PKM-019,2023-04-01,K06,1,0.0,1.0,high
PKM-019,2023-04-01,K11,1,0.0,1.0,high
PKM-019,2023-04-01,K13,2,0.0,2.0,high
PKM-019,2023-04-01,K14,1,0.0,1.0,high
PKM-019,2023-04-01,K15,1,0.0,1.0,high
PKM-019,2023-05-01,K01,4,0.0,4.0,high
PKM-019,2023-05-01,K02,5,0.0,5.0,high
PKM-019,2023-05-01,K11,1,0.0,1.0,high
PKM-019,2023-05-01,K14,1,0.0,1.0,high
PKM-019,2023-06-01,K01,3,0.0,3.0,high
PKM-019,2023-06-01,K02,1,0.0,1.0,high
PKM-019,2023-06-01,K06,1,0.0,1.0,high
PKM-019,2023-06-01,K11,1,0.0,1.0,high
PKM-019,2023-06-01,K14,2,0.0,2.0,high
PKM-019,2023-06-01,K15,1,0.0,1.0,high
PKM-019,2023-06-01,K16,1,0.0,1.0,high
PKM-019,2023-07-01,K01,3,0.0,3.0,high
PKM-019,2023-07-01,K02,2,0.0,2.0,high
PKM-019,2023-07-01,K05,1,0.0,1.0,high
PKM-019,2023-07-01,K06,2,0.0,2.0,high
PKM-019,2023-07-01,K13,2,0.0,2.0,high
PKM-019,2023-07-01,K14,1,0.0,1.0,high
PKM-019,2023-08-01,K02,1,0.0,1.0,high
PKM-019,2023-08-01,K05,1,0.0,1.0,high
PKM-019,2023-08-01,K12,1,0.0,1.0,high
PKM-019,2023-08-01,K13,1,0.0,1.0,high
PKM-019,2023-08-01,K15,2,0.0,2.0,high
PKM-019,2023-09-01,K01,4,0.0,4.0,high
PKM-019,2023-09-01,K02,1,0.0,1.0,high
PKM-019,2023-09-01,K05,1,0.0,1.0,high
PKM-019,2023-09-01,K06,1,0.0,1.0,high
PKM-019,2023-10-01,K01,1,0.0,1.0,high
PKM-019,2023-10-01,K02,2,0.0,2.0,high
PKM-019,2023-10-01,K05,1,0.0,1.0,high
PKM-019,2023-10-01,K11,2,0.0,2.0,high
PKM-019,2023-10-01,K13,2,0.0,2.0,high
PKM-019,2023-10-01,K14,1,0.0,1.0,high
PKM-019,2023-10-01,K15,1,0.0,1.0,high
PKM-019,2023-10-01,K16,1,0.0,1.0,high
PKM-019,2023-11-01,K01,6,0.0,6.0,high
PKM-019,2023-11-01,K06,1,0.0,1.0,high
PKM-019,2023-11-01,K14,1,0.0,1.0,high
PKM-019,2023-11-01,K15,1,0.0,1.0,high
PKM-019,2023-12-01,K02,1,0.0,1.0,high
PKM-019,2023-12-01,K06,1,0.0,1.0,high
PKM-019,2023-12-01,K12,1,0.0,1.0,high
PKM-019,2023-12-01,K13,1,0.0,1.0,high
PKM-019,2023-12-01,K15,1,0.0,1.0,high
PKM-019,2024-01-01,K01,2,0.0,2.0,high
PKM-019,2024-01-01,K02,1,0.0,1.0,high
PKM-019,2024-01-01,K03,2,0.0,2.0,high
PKM-019,2024-01-01,K05,2,0.0,2.0,high
PKM-019,2024-01-01,K06,2,0.0,2.0,high
PKM-019,2024-01-01,K13,2,0.0,2.0,high
PKM-019,2024-02-01,K01,5,0.0,5.0,high
PKM-019,2024-02-01,K11,1,0.0,1.0,high
PKM-019,2024-02-01,K13,2,0.0,2.0,high
PKM-019,2024-02-01,K14,2,0.0,2.0,high
PKM-019,2024-03-01,K01,7,0.0,7.0,high
PKM-019,2024-03-01,K03,1,0.0,1.0,high
PKM-019,2024-03-01,K12,1,0.0,1.0,high
PKM-019,2024-03-01,K13,3,0.0,3.0,high
PKM-019,2024-04-01,K01,7,0.0,7.0,high
PKM-019,2024-04-01,K02,1,0.0,1.0,high
PKM-019,2024-04-01,K11,3,0.0,3.0,high
PKM-019,2024-04-01,K14,3,0.0,3.0,high
PKM-019,2024-05-01,K01,2,0.0,2.0,high
PKM-019,2024-05-01,K02,2,0.0,2.0,high
PKM-019,2024-05-01,K05,1,0.0,1.0,high
PKM-019,2024-05-01,K06,1,0.0,1.0,high
PKM-019,2024-05-01,K07,1,0.0,1.0,high
PKM-019,2024-05-01,K12,1,0.0,1.0,high
PKM-019,2024-05-01,K13,1,0.0,1.0,high
PKM-019,2024-06-01,K01,5,0.0,5.0,high
PKM-019,2024-06-01,K02,2,0.0,2.0,high
PKM-019,2024-06-01,K03,1,0.0,1.0,high
PKM-019,2024-06-01,K04,1,0.0,1.0,high
PKM-019,2024-06-01,K05,1,0.0,1.0,high
PKM-019,2024-06-01,K11,2,0.0,2.0,high
PKM-019,2024-06-01,K16,1,0.0,1.0,high
PKM-019,2024-07-01,K01,1,0.0,1.0,high
PKM-019,2024-07-01,K02,2,0.0,2.0,high
PKM-019,2024-07-01,K03,1,0.0,1.0,high
PKM-019,2024-07-01,K13,1,0.0,1.0,high
PKM-019,2024-07-01,K16,1,0.0,1.0,high
PKM-019,2024-08-01,K02,2,0.0,2.0,high
PKM-019,2024-08-01,K03,1,0.0,1.0,high
PKM-019,2024-08-01,K09,1,0.0,1.0,high
PKM-019,2024-08-01,K12,1,0.0,1.0,high
PKM-019,2024-08-01,K13,1,0.0,1.0,high
PKM-019,2024-08-01,K14,1,0.0,1.0,high
PKM-019,2024-09-01,K01,2,0.0,2.0,high
PKM-019,2024-09-01,K05,1,0.0,1.0,high
PKM-019,2024-09-01,K11,1,0.0,1.0,high
PKM-019,2024-09-01,K15,1,0.0,1.0,high
PKM-019,2024-10-01,K01,3,0.0,3.0,high
PKM-019,2024-10-01,K02,2,0.0,2.0,high
PKM-019,2024-10-01,K05,1,0.0,1.0,high
PKM-019,2024-10-01,K11,2,0.0,2.0,high
PKM-019,2024-10-01,K13,1,0.0,1.0,high
PKM-019,2024-10-01,K15,1,0.0,1.0,high
PKM-019,2024-11-01,K01,6,0.0,6.0,high
PKM-019,2024-11-01,K02,2,0.0,2.0,high
PKM-019,2024-11-01,K03,1,0.0,1.0,high
PKM-019,2024-11-01,K11,1,0.0,1.0,high
PKM-019,2024-11-01,K13,2,0.0,2.0,high
PKM-019,2024-11-01,K14,1,0.0,1.0,high
PKM-019,2024-12-01,K01,3,0.0,3.0,high
PKM-019,2024-12-01,K02,2,0.0,2.0,high
PKM-019,2024-12-01,K04,1,0.0,1.0,high
PKM-019,2024-12-01,K06,1,0.0,1.0,high
PKM-019,2024-12-01,K08,1,0.0,1.0,high
PKM-019,2024-12-01,K11,3,0.0,3.0,high
PKM-019,2024-12-01,K12,1,0.0,1.0,high
PKM-019,2024-12-01,K15,1,0.0,1.0,high
PKM-019,2024-12-01,K16,2,0.0,2.0,high
PKM-019,2025-01-01,K01,7,0.0,7.0,high
PKM-019,2025-01-01,K02,0,1.922,1.922,high
PKM-019,2025-01-01,K06,0,0.784,0.784,high
PKM-019,2025-01-01,K11,1,0.0,1.0,high
PKM-019,2025-01-01,K16,1,0.0,1.0,high
PKM-019,2025-02-01,K01,3,0.0,3.0,high
PKM-019,2025-02-01,K02,2,0.921,2.921,high
PKM-019,2025-02-01,K03,0,0.734,0.734,high
PKM-019,2025-02-01,K06,1,0.784,1.784,high
PKM-019,2025-02-01,K07,1,0.0,1.0,high
PKM-019,2025-02-01,K11,1,1.177,2.177,high
PKM-019,2025-02-01,K12,1,0.0,1.0,high
PKM-019,2025-02-01,K15,1,0.0,1.0,high
PKM-019,2025-02-01,K16,0,0.608,0.608,high
PKM-019,2025-03-01,K01,3,1.389,4.389,high
PKM-019,2025-03-01,K02,2,0.0,2.0,high
PKM-019,2025-03-01,K03,1,0.0,1.0,high
PKM-019,2025-03-01,K05,2,0.0,2.0,high
PKM-019,2025-03-01,K07,1,0.0,1.0,high
PKM-019,2025-03-01,K11,2,0.324,2.324,high
PKM-019,2025-03-01,K13,2,0.0,2.0,high
PKM-019,2025-04-01,K01,2,0.0,2.0,high
PKM-019,2025-04-01,K02,4,0.0,4.0,high
PKM-019,2025-04-01,K03,1,0.0,1.0,high
PKM-019,2025-04-01,K07,1,0.0,1.0,high
PKM-019,2025-04-01,K13,2,0.0,2.0,high
PKM-019,2025-04-01,K14,0,0.627,0.627,high
PKM-019,2025-04-01,K15,1,0.0,1.0,high
PKM-019,2025-05-01,K02,2,0.0,2.0,high
PKM-019,2025-05-01,K03,2,0.0,2.0,high
PKM-019,2025-05-01,K04,1,0.0,1.0,high
PKM-019,2025-05-01,K05,1,0.0,1.0,high
PKM-019,2025-05-01,K12,0,0.716,0.716,high
PKM-019,2025-05-01,K13,1,0.0,1.0,high
PKM-019,2025-05-01,K14,1,0.0,1.0,high
PKM-019,2025-06-01,K02,2,0.0,2.0,high
PKM-019,2025-06-01,K03,1,0.756,1.756,high
PKM-019,2025-06-01,K05,1,0.0,1.0,high
PKM-019,2025-06-01,K08,1,0.0,1.0,high
PKM-019,2025-06-01,K15,3,0.0,3.0,high
PKM-019,2025-07-01,K01,1,0.0,1.0,high
PKM-019,2025-07-01,K02,3,0.0,3.0,high
PKM-019,2025-07-01,K03,1,0.0,1.0,high
PKM-019,2025-07-01,K05,1,0.0,1.0,high
PKM-019,2025-07-01,K07,1,0.0,1.0,high
PKM-019,2025-07-01,K13,1,0.0,1.0,high
PKM-019,2025-07-01,K14,0,0.627,0.627,high
PKM-019,2025-08-01,K01,1,0.0,1.0,high
PKM-019,2025-08-01,K02,2,0.0,2.0,high
PKM-019,2025-08-01,K03,1,0.0,1.0,high
PKM-019,2025-08-01,K04,1,0.0,1.0,high
PKM-019,2025-08-01,K05,1,0.0,1.0,high
PKM-019,2025-08-01,K12,1,0.0,1.0,high
PKM-019,2025-08-01,K13,1,0.0,1.0,high
PKM-019,2025-08-01,K15,1,0.0,1.0,high
PKM-019,2025-09-01,K01,1,0.0,1.0,high
PKM-019,2025-09-01,K02,4,0.0,4.0,high
PKM-019,2025-09-01,K03,1,0.0,1.0,high
PKM-019,2025-09-01,K04,1,0.0,1.0,high
PKM-019,2025-09-01,K13,1,0.0,1.0,high
PKM-019,2025-09-01,K14,1,0.0,1.0,high
PKM-019,2025-09-01,K16,1,0.0,1.0,high
PKM-019,2025-10-01,K01,3,0.0,3.0,high
PKM-019,2025-10-01,K02,1,0.0,1.0,high
PKM-019,2025-10-01,K04,1,0.0,1.0,high
PKM-019,2025-10-01,K05,1,0.823,1.823,high
PKM-019,2025-10-01,K06,1,0.0,1.0,high
PKM-019,2025-10-01,K09,1,0.0,1.0,high
PKM-019,2025-10-01,K11,1,0.905,1.905,high
PKM-019,2025-10-01,K14,2,0.0,2.0,high
PKM-019,2025-10-01,K15,1,0.0,1.0,high
PKM-019,2025-11-01,K01,2,0.996,2.996,high
PKM-019,2025-11-01,K03,2,0.0,2.0,high
PKM-019,2025-11-01,K06,2,0.0,2.0,high
PKM-019,2025-11-01,K13,1,0.0,1.0,high
PKM-019,2025-11-01,K15,1,0.0,1.0,high
PKM-019,2025-12-01,K01,4,0.848,4.848,high
PKM-019,2025-12-01,K02,3,0.0,3.0,high
PKM-019,2025-12-01,K03,1,1.32,2.32,high
PKM-019,2025-12-01,K04,1,0.0,1.0,high
PKM-019,2025-12-01,K05,2,0.0,2.0,high
PKM-019,2025-12-01,K09,1,0.0,1.0,high
PKM-019,2025-12-01,K11,4,0.649,4.649,high
PKM-019,2025-12-01,K12,0,0.716,0.716,high
PKM-019,2025-12-01,K13,0,0.515,0.515,high
PKM-020,2023-01-01,K01,1,0.0,1.0,high
PKM-020,2023-01-01,K02,2,0.0,2.0,high
PKM-020,2023-01-01,K11,1,0.0,1.0,high
PKM-020,2023-02-01,K03,2,0.0,2.0,high
PKM-020,2023-02-01,K11,1,0.0,1.0,high
PKM-020,2023-02-01,K14,1,0.0,1.0,high
PKM-020,2023-03-01,K01,1,0.0,1.0,high
PKM-020,2023-03-01,K03,1,0.0,1.0,high
PKM-020,2023-03-01,K14,2,0.0,2.0,high
PKM-020,2023-04-01,K02,1,0.0,1.0,high
PKM-020,2023-04-01,K04,1,0.0,1.0,high
PKM-020,2023-04-01,K11,1,0.0,1.0,high
PKM-020,2023-04-01,K14,1,0.0,1.0,high
PKM-020,2023-05-01,K01,1,0.0,1.0,high
PKM-020,2023-05-01,K02,1,0.0,1.0,high
PKM-020,2023-05-01,K06,1,0.0,1.0,high
PKM-020,2023-06-01,K03,2,0.0,2.0,high
PKM-020,2023-09-01,K15,1,0.0,1.0,high
PKM-020,2023-10-01,K01,2,0.0,2.0,high
PKM-020,2023-10-01,K12,1,0.0,1.0,high
PKM-020,2023-10-01,K15,1,0.0,1.0,high
PKM-020,2023-11-01,K01,1,0.0,1.0,high
PKM-020,2023-11-01,K12,1,0.0,1.0,high
PKM-020,2023-12-01,K01,1,0.0,1.0,high
PKM-020,2023-12-01,K13,2,0.0,2.0,high
PKM-020,2024-01-01,K01,1,0.0,1.0,high
PKM-020,2024-01-01,K02,1,0.0,1.0,high
PKM-020,2024-01-01,K11,1,0.0,1.0,high
PKM-020,2024-01-01,K13,1,0.0,1.0,high
PKM-020,2024-01-01,K15,1,0.0,1.0,high
PKM-020,2024-02-01,K05,1,0.0,1.0,high
PKM-020,2024-02-01,K06,1,0.0,1.0,high
PKM-020,2024-03-01,K01,2,0.0,2.0,high
PKM-020,2024-03-01,K12,1,0.0,1.0,high
PKM-020,2024-03-01,K15,1,0.0,1.0,high
PKM-020,2024-04-01,K02,1,0.0,1.0,high
PKM-020,2024-04-01,K03,1,0.0,1.0,high
PKM-020,2024-05-01,K05,1,0.0,1.0,high
PKM-020,2024-05-01,K14,1,0.0,1.0,high
PKM-020,2024-06-01,K14,1,0.0,1.0,high
PKM-020,2024-06-01,K15,1,0.0,1.0,high
PKM-020,2024-07-01,K01,2,0.0,2.0,high
PKM-020,2024-07-01,K06,1,0.0,1.0,high
PKM-020,2024-07-01,K11,1,0.0,1.0,high
PKM-020,2024-08-01,K02,1,0.0,1.0,high
PKM-020,2024-08-01,K09,1,0.0,1.0,high
PKM-020,2024-09-01,K11,1,0.0,1.0,high
PKM-020,2024-09-01,K14,1,0.0,1.0,high
PKM-020,2024-10-01,K11,1,0.0,1.0,high
PKM-020,2024-11-01,K03,1,0.0,1.0,high
PKM-020,2024-11-01,K14,1,0.0,1.0,high
PKM-020,2024-12-01,K01,1,0.0,1.0,high
PKM-020,2024-12-01,K16,1,0.0,1.0,high
PKM-020,2025-01-01,K01,2,0.0,2.0,high
PKM-020,2025-01-01,K02,3,0.0,3.0,high
PKM-020,2025-02-01,K01,4,1.679,5.679,high
PKM-020,2025-02-01,K02,1,0.0,1.0,high
PKM-020,2025-02-01,K14,1,0.0,1.0,high
PKM-020,2025-02-01,K15,1,0.0,1.0,high
PKM-020,2025-03-01,K01,4,0.0,4.0,high
PKM-020,2025-03-01,K02,1,0.0,1.0,high
PKM-020,2025-03-01,K03,1,0.0,1.0,high
PKM-020,2025-03-01,K06,1,0.0,1.0,high
PKM-020,2025-03-01,K12,1,0.0,1.0,high
PKM-020,2025-04-01,K02,2,0.0,2.0,high
PKM-020,2025-04-01,K03,1,0.0,1.0,high
PKM-020,2025-04-01,K05,0,0.823,0.823,high
PKM-020,2025-04-01,K14,1,0.0,1.0,high
PKM-020,2025-04-01,K16,1,0.0,1.0,high
PKM-020,2025-05-01,K01,1,1.0,2.0,high
PKM-020,2025-05-01,K14,1,0.0,1.0,high
PKM-020,2025-06-01,K01,2,0.0,2.0,high
PKM-020,2025-06-01,K05,1,0.0,1.0,high
PKM-020,2025-06-01,K16,1,0.0,1.0,high
PKM-020,2025-07-01,K01,1,0.0,1.0,high
PKM-020,2025-07-01,K02,1,0.0,1.0,high
PKM-020,2025-07-01,K03,1,0.0,1.0,high
PKM-020,2025-07-01,K11,1,0.0,1.0,high
PKM-020,2025-08-01,K01,1,0.0,1.0,high
PKM-020,2025-08-01,K02,2,0.0,2.0,high
PKM-020,2025-08-01,K13,1,0.0,1.0,high
PKM-020,2025-09-01,K02,1,0.0,1.0,high
PKM-020,2025-09-01,K03,1,0.0,1.0,high
PKM-020,2025-09-01,K06,1,0.0,1.0,high
PKM-020,2025-09-01,K16,1,0.0,1.0,high
PKM-020,2025-11-01,K01,1,0.894,1.894,high
PKM-020,2025-11-01,K11,1,0.905,1.905,high
PKM-020,2025-11-01,K14,0,0.627,0.627,high
PKM-020,2025-11-01,K16,1,0.0,1.0,high
PKM-020,2025-12-01,K01,0,1.0,1.0,high
PKM-020,2025-12-01,K12,1,0.0,1.0,high
PKM-020,2025-12-01,K14,2,0.0,2.0,high
PKM-020,2025-12-01,K15,1,0.0,1.0,high
PKM-021,2023-01-01,K01,3,0.0,3.0,high
PKM-021,2023-01-01,K02,2,0.0,2.0,high
PKM-021,2023-01-01,K03,1,0.0,1.0,high
PKM-021,2023-01-01,K11,1,0.0,1.0,high
PKM-021,2023-02-01,K01,4,0.0,4.0,high
PKM-021,2023-02-01,K02,4,0.0,4.0,high
PKM-021,2023-02-01,K04,1,0.0,1.0,high
PKM-021,2023-02-01,K06,1,0.0,1.0,high
PKM-021,2023-02-01,K11,1,0.0,1.0,high
PKM-021,2023-03-01,K01,1,0.0,1.0,high
PKM-021,2023-03-01,K02,3,0.0,3.0,high
PKM-021,2023-03-01,K03,1,0.0,1.0,high
PKM-021,2023-03-01,K05,2,0.0,2.0,high
PKM-021,2023-03-01,K06,1,0.0,1.0,high
PKM-021,2023-03-01,K11,2,0.0,2.0,high
PKM-021,2023-03-01,K12,1,0.0,1.0,high
PKM-021,2023-03-01,K16,1,0.0,1.0,high
PKM-021,2023-04-01,K02,5,0.0,5.0,high
PKM-021,2023-04-01,K03,1,0.0,1.0,high
PKM-021,2023-04-01,K05,1,0.0,1.0,high
PKM-021,2023-04-01,K07,1,0.0,1.0,high
PKM-021,2023-04-01,K13,1,0.0,1.0,high
PKM-021,2023-04-01,K14,3,0.0,3.0,high
PKM-021,2023-04-01,K15,1,0.0,1.0,high
PKM-021,2023-05-01,K01,1,0.0,1.0,high
PKM-021,2023-05-01,K02,1,0.0,1.0,high
PKM-021,2023-05-01,K03,1,0.0,1.0,high
PKM-021,2023-05-01,K05,1,0.0,1.0,high
PKM-021,2023-05-01,K07,1,0.0,1.0,high
PKM-021,2023-05-01,K08,1,0.0,1.0,high
PKM-021,2023-05-01,K13,2,0.0,2.0,high
PKM-021,2023-05-01,K14,1,0.0,1.0,high
PKM-021,2023-06-01,K02,1,0.0,1.0,high
PKM-021,2023-06-01,K03,1,0.0,1.0,high
PKM-021,2023-06-01,K04,1,0.0,1.0,high
PKM-021,2023-06-01,K07,1,0.0,1.0,high
PKM-021,2023-06-01,K13,2,0.0,2.0,high
PKM-021,2023-07-01,K01,4,0.0,4.0,high
PKM-021,2023-07-01,K02,2,0.0,2.0,high
PKM-021,2023-07-01,K04,1,0.0,1.0,high
PKM-021,2023-07-01,K12,2,0.0,2.0,high
PKM-021,2023-07-01,K13,1,0.0,1.0,high
PKM-021,2023-07-01,K14,1,0.0,1.0,high
PKM-021,2023-08-01,K01,2,0.0,2.0,high
PKM-021,2023-08-01,K11,4,0.0,4.0,high
PKM-021,2023-08-01,K12,1,0.0,1.0,high
PKM-021,2023-08-01,K15,1,0.0,1.0,high
PKM-021,2023-08-01,K16,2,0.0,2.0,high
PKM-021,2023-09-01,K01,4,0.0,4.0,high
PKM-021,2023-09-01,K02,2,0.0,2.0,high
PKM-021,2023-09-01,K06,1,0.0,1.0,high
PKM-021,2023-09-01,K10,1,0.0,1.0,high
PKM-021,2023-09-01,K11,1,0.0,1.0,high
PKM-021,2023-10-01,K01,3,0.0,3.0,high
PKM-021,2023-10-01,K04,1,0.0,1.0,high
PKM-021,2023-10-01,K07,1,0.0,1.0,high
PKM-021,2023-10-01,K08,1,0.0,1.0,high
PKM-021,2023-10-01,K11,1,0.0,1.0,high
PKM-021,2023-10-01,K13,2,0.0,2.0,high
PKM-021,2023-11-01,K01,1,0.0,1.0,high
PKM-021,2023-11-01,K02,4,0.0,4.0,high
PKM-021,2023-11-01,K03,2,0.0,2.0,high
PKM-021,2023-11-01,K05,1,0.0,1.0,high
PKM-021,2023-11-01,K11,1,0.0,1.0,high
PKM-021,2023-11-01,K14,2,0.0,2.0,high
PKM-021,2023-12-01,K01,6,0.0,6.0,high
PKM-021,2023-12-01,K11,2,0.0,2.0,high
PKM-021,2023-12-01,K12,1,0.0,1.0,high
PKM-021,2023-12-01,K15,1,0.0,1.0,high
PKM-021,2024-01-01,K01,3,0.0,3.0,high
PKM-021,2024-01-01,K02,2,0.0,2.0,high
PKM-021,2024-01-01,K05,1,0.0,1.0,high
PKM-021,2024-01-01,K08,1,0.0,1.0,high
PKM-021,2024-01-01,K11,2,0.0,2.0,high
PKM-021,2024-01-01,K13,1,0.0,1.0,high
PKM-021,2024-01-01,K14,1,0.0,1.0,high
PKM-021,2024-02-01,K01,3,0.0,3.0,high
PKM-021,2024-02-01,K02,2,0.0,2.0,high
PKM-021,2024-02-01,K04,2,0.0,2.0,high
PKM-021,2024-02-01,K05,1,0.0,1.0,high
PKM-021,2024-02-01,K11,1,0.0,1.0,high
PKM-021,2024-02-01,K12,2,0.0,2.0,high
PKM-021,2024-02-01,K15,1,0.0,1.0,high
PKM-021,2024-02-01,K16,1,0.0,1.0,high
PKM-021,2024-03-01,K01,5,0.0,5.0,high
PKM-021,2024-03-01,K02,3,0.0,3.0,high
PKM-021,2024-03-01,K03,1,0.0,1.0,high
PKM-021,2024-03-01,K04,1,0.0,1.0,high
PKM-021,2024-03-01,K11,1,0.0,1.0,high
PKM-021,2024-03-01,K12,1,0.0,1.0,high
PKM-021,2024-03-01,K13,1,0.0,1.0,high
PKM-021,2024-03-01,K14,1,0.0,1.0,high
PKM-021,2024-03-01,K16,1,0.0,1.0,high
PKM-021,2024-04-01,K01,2,0.0,2.0,high
PKM-021,2024-04-01,K05,1,0.0,1.0,high
PKM-021,2024-04-01,K11,3,0.0,3.0,high
PKM-021,2024-04-01,K13,2,0.0,2.0,high
PKM-021,2024-04-01,K14,1,0.0,1.0,high
PKM-021,2024-04-01,K16,1,0.0,1.0,high
PKM-021,2024-05-01,K01,2,0.0,2.0,high
PKM-021,2024-05-01,K02,1,0.0,1.0,high
PKM-021,2024-05-01,K03,2,0.0,2.0,high
PKM-021,2024-05-01,K13,1,0.0,1.0,high
PKM-021,2024-05-01,K15,1,0.0,1.0,high
PKM-021,2024-06-01,K01,2,0.0,2.0,high
PKM-021,2024-06-01,K07,1,0.0,1.0,high
PKM-021,2024-06-01,K12,2,0.0,2.0,high
PKM-021,2024-06-01,K13,1,0.0,1.0,high
PKM-021,2024-06-01,K15,1,0.0,1.0,high
PKM-021,2024-07-01,K03,1,0.0,1.0,high
PKM-021,2024-07-01,K06,2,0.0,2.0,high
PKM-021,2024-07-01,K07,1,0.0,1.0,high
PKM-021,2024-07-01,K14,1,0.0,1.0,high
PKM-021,2024-07-01,K15,1,0.0,1.0,high
PKM-021,2024-07-01,K16,2,0.0,2.0,high
PKM-021,2024-08-01,K01,2,0.0,2.0,high
PKM-021,2024-08-01,K02,3,0.0,3.0,high
PKM-021,2024-08-01,K11,1,0.0,1.0,high
PKM-021,2024-08-01,K13,2,0.0,2.0,high
PKM-021,2024-09-01,K03,1,0.0,1.0,high
PKM-021,2024-09-01,K05,1,0.0,1.0,high
PKM-021,2024-09-01,K11,1,0.0,1.0,high
PKM-021,2024-09-01,K13,1,0.0,1.0,high
PKM-021,2024-09-01,K14,3,0.0,3.0,high
PKM-021,2024-10-01,K01,2,0.0,2.0,high
PKM-021,2024-10-01,K02,1,0.0,1.0,high
PKM-021,2024-10-01,K05,1,0.0,1.0,high
PKM-021,2024-10-01,K07,1,0.0,1.0,high
PKM-021,2024-10-01,K09,1,0.0,1.0,high
PKM-021,2024-10-01,K11,2,0.0,2.0,high
PKM-021,2024-10-01,K15,1,0.0,1.0,high
PKM-021,2024-11-01,K01,3,0.0,3.0,high
PKM-021,2024-11-01,K02,3,0.0,3.0,high
PKM-021,2024-11-01,K10,1,0.0,1.0,high
PKM-021,2024-11-01,K15,1,0.0,1.0,high
PKM-021,2024-12-01,K01,11,0.0,11.0,high
PKM-021,2024-12-01,K02,2,0.0,2.0,high
PKM-021,2024-12-01,K04,3,0.0,3.0,high
PKM-021,2024-12-01,K07,1,0.0,1.0,high
PKM-021,2024-12-01,K13,1,0.0,1.0,high
PKM-021,2024-12-01,K14,1,0.0,1.0,high
PKM-021,2025-01-01,K01,9,1.265,10.265,high
PKM-021,2025-01-01,K02,2,0.0,2.0,high
PKM-021,2025-01-01,K03,1,0.0,1.0,high
PKM-021,2025-01-01,K04,1,0.0,1.0,high
PKM-021,2025-01-01,K09,1,0.0,1.0,high
PKM-021,2025-01-01,K11,1,0.0,1.0,high
PKM-021,2025-01-01,K13,1,0.0,1.0,high
PKM-021,2025-01-01,K14,1,0.0,1.0,high
PKM-021,2025-01-01,K15,0,0.45,0.45,high
PKM-021,2025-01-01,K16,1,0.0,1.0,high
PKM-021,2025-02-01,K01,3,0.794,3.794,high
PKM-021,2025-02-01,K02,3,0.0,3.0,high
PKM-021,2025-02-01,K03,2,0.0,2.0,high
PKM-021,2025-02-01,K05,1,0.0,1.0,high
PKM-021,2025-02-01,K06,1,0.0,1.0,high
